"feature"	"metadata"	"value"	"coef"	"pval"	"qval"	"association"
"bac16SV4_L100_Nextseq_13430"	"read_depth"	"read_depth"	-0.00996867404601524	0.109126589495785	0.32003714413613	"abundance"
"bac16SV4_L100_Nextseq_09719"	"day"	"day"	-0.0282210409448601	0.109475603593449	0.320317506810462	"abundance"
"bac16SV4_L100_Nextseq_09126"	"day"	"day"	-0.0206559781551055	0.110187357747265	0.32165547388578	"abundance"
"bac16SV4_L100_Nextseq_00879"	"day"	"day"	0.0236255733493343	0.110524905186817	0.321897419714602	"abundance"
"bac16SV4_L100_Nextseq_02075"	"day"	"day"	0.00244522384851555	0.112634402151116	0.326979788332052	"abundance"
"bac16SV4_L100_Nextseq_03041"	"day"	"day"	-0.0223722880624001	0.113046018592648	0.326979788332052	"abundance"
"bac16SV4_L100_Nextseq_07850"	"read_depth"	"read_depth"	-0.0486193127692418	0.112969389433563	0.326979788332052	"abundance"
"bac16SV4_L100_Nextseq_04314"	"day"	"day"	0.0189274276396416	0.114602823868836	0.33072595746623	"abundance"
"bac16SV4_L100_Nextseq_00930"	"read_depth"	"read_depth"	0.0336926450605003	0.11549672427027	0.331209454224334	"abundance"
"bac16SV4_L100_Nextseq_00950"	"day"	"day"	0.0117510776312665	0.115556463064028	0.331209454224334	"abundance"
"bac16SV4_L100_Nextseq_05189"	"day"	"day"	-0.0221934567327475	0.115443554244863	0.331209454224334	"abundance"
"bac16SV4_L100_Nextseq_00198"	"read_depth"	"read_depth"	-0.0150607658848884	0.115903563790684	0.331452725410464	"abundance"
"bac16SV4_L100_Nextseq_00658"	"day"	"day"	0.00241619176448689	0.117087511769987	0.331914947832191	"abundance"
"bac16SV4_L100_Nextseq_02308"	"day"	"day"	-0.00241640862032186	0.117115559124333	0.331914947832191	"abundance"
"bac16SV4_L100_Nextseq_02888"	"read_depth"	"read_depth"	-0.077472877240055	0.116726909570402	0.331914947832191	"abundance"
"bac16SV4_L100_Nextseq_09130"	"day"	"day"	-0.0024164086203219	0.117115559124326	0.331914947832191	"abundance"
"bac16SV4_L100_Nextseq_00085"	"day"	"day"	0.0228267726671868	0.117399640880952	0.331975718285286	"abundance"
"bac16SV4_L100_Nextseq_00309"	"read_depth"	"read_depth"	-0.0596973394516373	0.118611127005488	0.33242675063179	"abundance"
"bac16SV4_L100_Nextseq_00787"	"day"	"day"	0.0255748263889982	0.118235277570691	0.33242675063179	"abundance"
"bac16SV4_L100_Nextseq_02012"	"read_depth"	"read_depth"	0.019419063571159	0.118522643049267	0.33242675063179	"abundance"
"bac16SV4_L100_Nextseq_13646"	"day"	"day"	0.00241090091399478	0.117971483674178	0.33242675063179	"abundance"
"bac16SV4_L100_Nextseq_02359"	"day"	"day"	0.0209333465090688	0.118943173171425	0.332619847098853	"abundance"
"bac16SV4_L100_Nextseq_00820"	"day"	"day"	0.00239727934420778	0.120089398742362	0.335083885232551	"abundance"
"bac16SV4_L100_Nextseq_13316"	"day"	"day"	-0.00239094534346497	0.120692674826022	0.335286903252949	"abundance"
"bac16SV4_L100_Nextseq_15062"	"day"	"day"	-0.00239094534360903	0.120692674806186	0.335286903252949	"abundance"
"bac16SV4_L100_Nextseq_00002"	"read_depth"	"read_depth"	0.350313754312652	0.121122956204101	0.335744334741193	"abundance"
"bac16SV4_L100_Nextseq_02330"	"read_depth"	"read_depth"	-0.08552545491654	0.122187848812002	0.337217119865439	"abundance"
"bac16SV4_L100_Nextseq_03090"	"read_depth"	"read_depth"	0.0328464513127593	0.122055458069013	0.337217119865439	"abundance"
"bac16SV4_L100_Nextseq_00182"	"day"	"day"	0.0436046666834529	0.123014118076913	0.337314033303615	"abundance"
"bac16SV4_L100_Nextseq_01361"	"read_depth"	"read_depth"	-0.120019504102558	0.123023551703296	0.337314033303615	"abundance"
"bac16SV4_L100_Nextseq_05777"	"day"	"day"	0.0153289982095445	0.122701900482694	0.337314033303615	"abundance"
"bac16SV4_L100_Nextseq_00194"	"day"	"day"	0.0102028821964328	0.123889840424757	0.337975186676011	"abundance"
"bac16SV4_L100_Nextseq_00281"	"day"	"day"	0.0104315515769585	0.124066840678536	0.337975186676011	"abundance"
"bac16SV4_L100_Nextseq_10633"	"day"	"day"	-0.0023743503970995	0.123669526135666	0.337975186676011	"abundance"
"bac16SV4_L100_Nextseq_00868"	"day"	"day"	0.00236733864784393	0.124922848432449	0.338846524503468	"abundance"
"bac16SV4_L100_Nextseq_04502"	"day"	"day"	-0.0385456953437467	0.124763247321442	0.338846524503468	"abundance"
"bac16SV4_L100_Nextseq_00006"	"read_depth"	"read_depth"	-0.264043654533991	0.126305962286536	0.339682417723791	"abundance"
"bac16SV4_L100_Nextseq_00016"	"read_depth"	"read_depth"	0.143450349533925	0.125637744499798	0.339682417723791	"abundance"
"bac16SV4_L100_Nextseq_00049"	"read_depth"	"read_depth"	0.0535184217427372	0.126280876369822	0.339682417723791	"abundance"
"bac16SV4_L100_Nextseq_02366"	"day"	"day"	-0.0224557756544133	0.125869400131803	0.339682417723791	"abundance"
"bac16SV4_L100_Nextseq_05129"	"day"	"day"	0.002345385215501	0.128432831382746	0.342539378789609	"abundance"
"bac16SV4_L100_Nextseq_07367"	"day"	"day"	0.00234876207550505	0.127960882222565	0.342539378789609	"abundance"
"bac16SV4_L100_Nextseq_08946"	"day"	"day"	-0.0148021100406252	0.128452267046103	0.342539378789609	"abundance"
"bac16SV4_L100_Nextseq_13283"	"day"	"day"	-0.0106749457204117	0.127862034217482	0.342539378789609	"abundance"
"bac16SV4_L100_Nextseq_01431"	"day"	"day"	0.00233987940853334	0.129315977596106	0.342944301081294	"abundance"
"bac16SV4_L100_Nextseq_03523"	"day"	"day"	0.00233987940853334	0.129315977596106	0.342944301081294	"abundance"
"bac16SV4_L100_Nextseq_11904"	"day"	"day"	-0.0232917780260214	0.129418062987165	0.342944301081294	"abundance"
"bac16SV4_L100_Nextseq_00093"	"read_depth"	"read_depth"	0.0602821818036961	0.131095302119274	0.343003324104935	"abundance"
"bac16SV4_L100_Nextseq_00166"	"day"	"day"	0.0379963652703873	0.130327883350102	0.343003324104935	"abundance"
"bac16SV4_L100_Nextseq_01220"	"day"	"day"	0.00233083812998023	0.13072710024441	0.343003324104935	"abundance"
"bac16SV4_L100_Nextseq_02159"	"read_depth"	"read_depth"	-0.0932001188230718	0.131611243821909	0.343003324104935	"abundance"
"bac16SV4_L100_Nextseq_03365"	"read_depth"	"read_depth"	-0.00232493306367809	0.131387332459334	0.343003324104935	"abundance"
"bac16SV4_L100_Nextseq_04698"	"read_depth"	"read_depth"	-0.00232493306367907	0.131387332459172	0.343003324104935	"abundance"
"bac16SV4_L100_Nextseq_09204"	"day"	"day"	0.00233083813014254	0.130727100487593	0.343003324104935	"abundance"
"bac16SV4_L100_Nextseq_13886"	"day"	"day"	0.008020941352871	0.131540533088898	0.343003324104935	"abundance"
"bac16SV4_L100_Nextseq_10127"	"day"	"day"	-0.00232103653720474	0.132418656678976	0.344397493914044	"abundance"
"bac16SV4_L100_Nextseq_08857"	"day"	"day"	-0.011396375615517	0.132729898066763	0.344498133791351	"abundance"
"bac16SV4_L100_Nextseq_02160"	"day"	"day"	0.0229877744949428	0.133824489107013	0.346627365228001	"abundance"
"bac16SV4_L100_Nextseq_00097"	"day"	"day"	0.0613619467226867	0.134900215075888	0.348024715565	"abundance"
"bac16SV4_L100_Nextseq_06747"	"read_depth"	"read_depth"	-0.047941239002649	0.134914644483267	0.348024715565	"abundance"
"bac16SV4_L100_Nextseq_00037"	"day"	"day"	0.0279762286556612	0.13566003925166	0.349234805731362	"abundance"
"bac16SV4_L100_Nextseq_00152"	"day"	"day"	0.027470495731677	0.137129060755448	0.352299050396109	"abundance"
"bac16SV4_L100_Nextseq_00040"	"read_depth"	"read_depth"	-0.13501175302366	0.138252426395711	0.353747099117771	"abundance"
"bac16SV4_L100_Nextseq_04378"	"day"	"day"	0.0122880246282072	0.138247036068549	0.353747099117771	"abundance"
"bac16SV4_L100_Nextseq_02384"	"read_depth"	"read_depth"	-0.0891934296117473	0.139758982420067	0.356202300160124	"abundance"
"bac16SV4_L100_Nextseq_02783"	"day"	"day"	-0.00226941760079936	0.14000750064558	0.356202300160124	"abundance"
"bac16SV4_L100_Nextseq_04412"	"read_depth"	"read_depth"	-0.0473259973040368	0.140057391755998	0.356202300160124	"abundance"
"bac16SV4_L100_Nextseq_05250"	"day"	"day"	0.00957893421328625	0.140855474839946	0.357098759064193	"abundance"
"bac16SV4_L100_Nextseq_05289"	"day"	"day"	0.00226779477881429	0.140974905674867	0.357098759064193	"abundance"
"bac16SV4_L100_Nextseq_04502"	"read_depth"	"read_depth"	-0.0369222175856761	0.14141580679101	0.357499159567674	"abundance"
"bac16SV4_L100_Nextseq_04326"	"day"	"day"	0.0108514559974715	0.142145393784395	0.358626302881188	"abundance"
"bac16SV4_L100_Nextseq_00140"	"day"	"day"	0.043109702047288	0.142941030834812	0.359487240525156	"abundance"
"bac16SV4_L100_Nextseq_03035"	"day"	"day"	-0.00225633120687536	0.143624253532598	0.359487240525156	"abundance"
"bac16SV4_L100_Nextseq_03610"	"read_depth"	"read_depth"	0.0240719178890826	0.143473874743247	0.359487240525156	"abundance"
"bac16SV4_L100_Nextseq_13545"	"day"	"day"	-0.00225633120687536	0.143624253532598	0.359487240525156	"abundance"
"bac16SV4_L100_Nextseq_00362"	"day"	"day"	-0.00225211287133174	0.144364051025604	0.359641885419725	"abundance"
"bac16SV4_L100_Nextseq_02605"	"read_depth"	"read_depth"	0.0192113180169774	0.144539618507294	0.359641885419725	"abundance"
"bac16SV4_L100_Nextseq_03214"	"read_depth"	"read_depth"	-0.00587077439191219	0.144196427659603	0.359641885419725	"abundance"
"bac16SV4_L100_Nextseq_08471"	"read_depth"	"read_depth"	0.0108853070390998	0.145428719092258	0.361143223836178	"abundance"
"bac16SV4_L100_Nextseq_00189"	"day"	"day"	-0.0022220676126381	0.146625602049607	0.363401492138635	"abundance"
"bac16SV4_L100_Nextseq_06494"	"day"	"day"	-0.0238357115990178	0.148191416191008	0.366563503063473	"abundance"
"bac16SV4_L100_Nextseq_00326"	"day"	"day"	0.0128886465685828	0.148574083748273	0.366792269253549	"abundance"
"bac16SV4_L100_Nextseq_00028"	"read_depth"	"read_depth"	0.20337044526867	0.150007261005389	0.366905272109873	"abundance"
"bac16SV4_L100_Nextseq_00095"	"read_depth"	"read_depth"	-0.0583143708037385	0.150433553450945	0.366905272109873	"abundance"
"bac16SV4_L100_Nextseq_00126"	"day"	"day"	-0.049279309792081	0.1495484444279	0.366905272109873	"abundance"
"bac16SV4_L100_Nextseq_00783"	"read_depth"	"read_depth"	0.0212376265831782	0.150651769165367	0.366905272109873	"abundance"
"bac16SV4_L100_Nextseq_04360"	"read_depth"	"read_depth"	-0.0041025472439372	0.15012683290497	0.366905272109873	"abundance"
"bac16SV4_L100_Nextseq_08116"	"day"	"day"	0.00960361867720372	0.15056813569201	0.366905272109873	"abundance"
"bac16SV4_L100_Nextseq_11193"	"day"	"day"	-0.00381156951948019	0.149455202037741	0.366905272109873	"abundance"
"bac16SV4_L100_Nextseq_03121"	"day"	"day"	0.0225964661935962	0.155486618591207	0.377952088267858	"abundance"
"bac16SV4_L100_Nextseq_06088"	"read_depth"	"read_depth"	0.0104802882232233	0.157691814423083	0.382576686047557	"abundance"
"bac16SV4_L100_Nextseq_14462"	"day"	"day"	-0.00217136681965687	0.159230765492235	0.38483305465045	"abundance"
"bac16SV4_L100_Nextseq_15024"	"day"	"day"	-0.0021713668196774	0.159230764652966	0.38483305465045	"abundance"
"bac16SV4_L100_Nextseq_02654"	"day"	"day"	-0.00425943225102906	0.159881652677842	0.384934112351985	"abundance"
"bac16SV4_L100_Nextseq_15022"	"day"	"day"	-0.0194849251188224	0.159589697414136	0.384934112351985	"abundance"
"bac16SV4_L100_Nextseq_00722"	"read_depth"	"read_depth"	0.0212105216801614	0.161720179661635	0.387148308886945	"abundance"
"bac16SV4_L100_Nextseq_03246"	"read_depth"	"read_depth"	-0.0323355634621435	0.161407110803099	0.387148308886945	"abundance"
"bac16SV4_L100_Nextseq_14513"	"day"	"day"	-0.00215794677620834	0.161714902957324	0.387148308886945	"abundance"
"bac16SV4_L100_Nextseq_00202"	"read_depth"	"read_depth"	-0.0362986925034481	0.163798514386126	0.389562760440324	"abundance"
"bac16SV4_L100_Nextseq_00528"	"day"	"day"	0.0225985843327335	0.163810670897784	0.389562760440324	"abundance"
"bac16SV4_L100_Nextseq_00671"	"day"	"day"	-0.00214622961006378	0.164225596054651	0.389562760440324	"abundance"
"bac16SV4_L100_Nextseq_01602"	"read_depth"	"read_depth"	-0.083964451873779	0.164269739964156	0.389562760440324	"abundance"
"bac16SV4_L100_Nextseq_08857"	"read_depth"	"read_depth"	-0.0105711028009188	0.163099570035448	0.389562760440324	"abundance"
"bac16SV4_L100_Nextseq_13886"	"read_depth"	"read_depth"	0.00738574724410125	0.164889183174977	0.390299489762491	"abundance"
"bac16SV4_L100_Nextseq_00737"	"read_depth"	"read_depth"	-0.118637937769877	0.167672651027527	0.396146225979056	"abundance"
"bac16SV4_L100_Nextseq_00256"	"read_depth"	"read_depth"	0.042444510821118	0.168771928792978	0.396789402211665	"abundance"
"bac16SV4_L100_Nextseq_05289"	"read_depth"	"read_depth"	0.00211910157155955	0.168886628473003	0.396789402211665	"abundance"
"bac16SV4_L100_Nextseq_13403"	"day"	"day"	0.00546475005127197	0.168320341646433	0.396789402211665	"abundance"
"bac16SV4_L100_Nextseq_03070"	"day"	"day"	-0.00211939054230229	0.169545660777831	0.397598729542075	"abundance"
"bac16SV4_L100_Nextseq_00824"	"read_depth"	"read_depth"	-0.115355203885957	0.170694905980815	0.399552520666203	"abundance"
"bac16SV4_L100_Nextseq_00330"	"day"	"day"	0.0192735019964419	0.171036937245901	0.399578223182164	"abundance"
"bac16SV4_L100_Nextseq_10607"	"day"	"day"	-0.00211091893623137	0.171338130510073	0.399578223182164	"abundance"
"bac16SV4_L100_Nextseq_00245"	"day"	"day"	0.0148120411235961	0.17381934338449	0.404618140033141	"abundance"
"bac16SV4_L100_Nextseq_03890"	"read_depth"	"read_depth"	-0.0413002320340135	0.175087557894403	0.406102258550424	"abundance"
"bac16SV4_L100_Nextseq_09209"	"day"	"day"	-0.0260955488437643	0.17509947065663	0.406102258550424	"abundance"
"bac16SV4_L100_Nextseq_00626"	"read_depth"	"read_depth"	-0.117844867389125	0.175472032398366	0.406220968775704	"abundance"
"bac16SV4_L100_Nextseq_02828"	"day"	"day"	-0.0299056127925528	0.176071423666895	0.406573383240174	"abundance"
"bac16SV4_L100_Nextseq_09719"	"read_depth"	"read_depth"	0.0238376959132571	0.176267574379443	0.406573383240174	"abundance"
"bac16SV4_L100_Nextseq_00225"	"day"	"day"	0.0313761588856946	0.177019225504058	0.40684721659295	"abundance"
"bac16SV4_L100_Nextseq_02780"	"read_depth"	"read_depth"	-0.0695177479289767	0.177030038865603	0.40684721659295	"abundance"
"bac16SV4_L100_Nextseq_02015"	"read_depth"	"read_depth"	-0.0887556387123405	0.1795717844319	0.411630581027923	"abundance"
"bac16SV4_L100_Nextseq_13754"	"day"	"day"	-0.00206840135165875	0.179762722094472	0.411630581027923	"abundance"
"bac16SV4_L100_Nextseq_00020"	"read_depth"	"read_depth"	0.107510970036024	0.181666321071649	0.415237305306625	"abundance"
"bac16SV4_L100_Nextseq_05164"	"read_depth"	"read_depth"	-0.0300393328883513	0.183561689039197	0.418812229143583	"abundance"
"bac16SV4_L100_Nextseq_11762"	"day"	"day"	-0.00200684185438154	0.184142850265796	0.419381194118858	"abundance"
"bac16SV4_L100_Nextseq_00038"	"read_depth"	"read_depth"	0.0635907769157821	0.187990729826851	0.424601642559563	"abundance"
"bac16SV4_L100_Nextseq_00183"	"day"	"day"	0.0381294039144895	0.188112511955505	0.424601642559563	"abundance"
"bac16SV4_L100_Nextseq_00401"	"day"	"day"	0.0191258379140796	0.188114651766895	0.424601642559563	"abundance"
"bac16SV4_L100_Nextseq_02626"	"read_depth"	"read_depth"	-0.0366832103983447	0.187641352204815	0.424601642559563	"abundance"
"bac16SV4_L100_Nextseq_11641"	"read_depth"	"read_depth"	0.0226978281465224	0.188099153728761	0.424601642559563	"abundance"
"bac16SV4_L100_Nextseq_00065"	"day"	"day"	0.0547823499542389	0.189584611678626	0.42499781619485	"abundance"
"bac16SV4_L100_Nextseq_02095"	"day"	"day"	-0.00202124231917411	0.190224966158794	0.42499781619485	"abundance"
"bac16SV4_L100_Nextseq_11859"	"read_depth"	"read_depth"	0.00862310551492814	0.189981086142296	0.42499781619485	"abundance"
"bac16SV4_L100_Nextseq_12405"	"day"	"day"	-0.00202101234691507	0.190307566429023	0.42499781619485	"abundance"
"bac16SV4_L100_Nextseq_12731"	"day"	"day"	-0.00202101234691507	0.190307566429023	0.42499781619485	"abundance"
"bac16SV4_L100_Nextseq_15027"	"day"	"day"	-0.00200457966333237	0.190078996454237	0.42499781619485	"abundance"
"bac16SV4_L100_Nextseq_01754"	"read_depth"	"read_depth"	-0.0930399197141662	0.19178508308234	0.427542054702077	"abundance"
"bac16SV4_L100_Nextseq_05932"	"day"	"day"	0.00356227658330445	0.194729444472993	0.43334158065821	"abundance"
"bac16SV4_L100_Nextseq_00277"	"day"	"day"	-0.00199025812896662	0.197138558474765	0.437931701075751	"abundance"
"bac16SV4_L100_Nextseq_03470"	"day"	"day"	-0.00198049511642629	0.19835666190153	0.43836973833401	"abundance"
"bac16SV4_L100_Nextseq_09477"	"read_depth"	"read_depth"	-0.0406041771525136	0.198376179056214	0.43836973833401	"abundance"
"bac16SV4_L100_Nextseq_12719"	"read_depth"	"read_depth"	-0.0302316860841258	0.198035742917039	0.43836973833401	"abundance"
"bac16SV4_L100_Nextseq_00165"	"day"	"day"	-0.0856844697645061	0.199347557955391	0.439747492592695	"abundance"
"bac16SV4_L100_Nextseq_00629"	"day"	"day"	-0.00762967753473248	0.200661659197085	0.440342321540126	"abundance"
"bac16SV4_L100_Nextseq_01205"	"read_depth"	"read_depth"	-0.00197436045860073	0.200662323739804	0.440342321540126	"abundance"
"bac16SV4_L100_Nextseq_07140"	"read_depth"	"read_depth"	-0.00197436045860151	0.200662323739617	0.440342321540126	"abundance"
"bac16SV4_L100_Nextseq_03521"	"day"	"day"	-0.00890618852108847	0.201318909533027	0.441017507191935	"abundance"
"bac16SV4_L100_Nextseq_02004"	"day"	"day"	0.00825394520264673	0.201872034814953	0.441464103816782	"abundance"
"bac16SV4_L100_Nextseq_10886"	"read_depth"	"read_depth"	-0.0191781323209654	0.202716743304416	0.442369437062036	"abundance"
"bac16SV4_L100_Nextseq_11959"	"read_depth"	"read_depth"	-0.00380914586280285	0.202985975867074	0.442369437062036	"abundance"
"bac16SV4_L100_Nextseq_00811"	"day"	"day"	0.0109035328241628	0.20580903088905	0.446052339244299	"abundance"
"bac16SV4_L100_Nextseq_06922"	"read_depth"	"read_depth"	0.00195106265980146	0.206057363952651	0.446052339244299	"abundance"
"bac16SV4_L100_Nextseq_13548"	"read_depth"	"read_depth"	0.00195106265980065	0.206057363952842	0.446052339244299	"abundance"
"bac16SV4_L100_Nextseq_14857"	"read_depth"	"read_depth"	0.00712783007484301	0.206087473195151	0.446052339244299	"abundance"
"bac16SV4_L100_Nextseq_00401"	"read_depth"	"read_depth"	-0.0205742962781022	0.20868185951539	0.450895505004194	"abundance"
"bac16SV4_L100_Nextseq_14915"	"day"	"day"	-0.0171695613595156	0.209281239725543	0.451418919817554	"abundance"
"bac16SV4_L100_Nextseq_00477"	"day"	"day"	0.0411985753482125	0.211087285594582	0.454538890956647	"abundance"
"bac16SV4_L100_Nextseq_12452"	"day"	"day"	-0.0179769153000105	0.211614320612235	0.454898811656233	"abundance"
"bac16SV4_L100_Nextseq_00021"	"read_depth"	"read_depth"	0.148507880837679	0.21294616346723	0.455260289697741	"abundance"
"bac16SV4_L100_Nextseq_00049"	"day"	"day"	0.0389693546233436	0.213021038508445	0.455260289697741	"abundance"
"bac16SV4_L100_Nextseq_04846"	"day"	"day"	0.00781119937263888	0.212900158897876	0.455260289697741	"abundance"
"bac16SV4_L100_Nextseq_12634"	"day"	"day"	-0.0204292823426537	0.213223173655904	0.455260289697741	"abundance"
"bac16SV4_L100_Nextseq_11888"	"day"	"day"	0.0049416293397716	0.214846993003026	0.457953792842874	"abundance"
"bac16SV4_L100_Nextseq_00014"	"read_depth"	"read_depth"	0.171459578895391	0.225602303589752	0.458428320060822	"abundance"
"bac16SV4_L100_Nextseq_00023"	"read_depth"	"read_depth"	0.0625339479993576	0.219896132560762	0.458428320060822	"abundance"
"bac16SV4_L100_Nextseq_00038"	"day"	"day"	0.0533554111714582	0.226367408298734	0.458428320060822	"abundance"
"bac16SV4_L100_Nextseq_00046"	"read_depth"	"read_depth"	0.0421399518193979	0.225055329453079	0.458428320060822	"abundance"
"bac16SV4_L100_Nextseq_00055"	"day"	"day"	0.00189468923400206	0.219582591947988	0.458428320060822	"abundance"
"bac16SV4_L100_Nextseq_00105"	"read_depth"	"read_depth"	-0.0337418959663092	0.221263360377519	0.458428320060822	"abundance"
"bac16SV4_L100_Nextseq_00216"	"day"	"day"	0.00189468923400437	0.219582592592251	0.458428320060822	"abundance"
"bac16SV4_L100_Nextseq_00493"	"day"	"day"	0.00189468923399092	0.219582591631129	0.458428320060822	"abundance"
"bac16SV4_L100_Nextseq_01214"	"day"	"day"	0.00189468923401458	0.219582592464043	0.458428320060822	"abundance"
"bac16SV4_L100_Nextseq_02991"	"read_depth"	"read_depth"	-0.00407748887181968	0.220319413599586	0.458428320060822	"abundance"
"bac16SV4_L100_Nextseq_03253"	"day"	"day"	0.00186063636138642	0.227812689536217	0.458428320060822	"abundance"
"bac16SV4_L100_Nextseq_03274"	"day"	"day"	-0.00183283718110189	0.228126118128352	0.458428320060822	"abundance"
"bac16SV4_L100_Nextseq_03307"	"day"	"day"	0.0177169407066456	0.224906371358162	0.458428320060822	"abundance"
"bac16SV4_L100_Nextseq_03596"	"read_depth"	"read_depth"	-0.0524087590728412	0.219256284702854	0.458428320060822	"abundance"
"bac16SV4_L100_Nextseq_03700"	"read_depth"	"read_depth"	0.0234880221780142	0.219688581810464	0.458428320060822	"abundance"
"bac16SV4_L100_Nextseq_04175"	"read_depth"	"read_depth"	-0.0508784997671734	0.222932539481385	0.458428320060822	"abundance"
"bac16SV4_L100_Nextseq_04575"	"read_depth"	"read_depth"	-0.0373697953659756	0.219076632312822	0.458428320060822	"abundance"
"bac16SV4_L100_Nextseq_05074"	"day"	"day"	-0.00183283718113938	0.22812611812482	0.458428320060822	"abundance"
"bac16SV4_L100_Nextseq_05102"	"day"	"day"	-0.00183283718113938	0.22812611812482	0.458428320060822	"abundance"
"bac16SV4_L100_Nextseq_05168"	"day"	"day"	0.0018752390556082	0.224258155990607	0.458428320060822	"abundance"
"bac16SV4_L100_Nextseq_05676"	"day"	"day"	-0.00190720194557228	0.216479845449918	0.458428320060822	"abundance"
"bac16SV4_L100_Nextseq_07757"	"day"	"day"	-0.00183283718108536	0.228126118131532	0.458428320060822	"abundance"
"bac16SV4_L100_Nextseq_08142"	"day"	"day"	-0.00183283718111906	0.228126118125299	0.458428320060822	"abundance"
"bac16SV4_L100_Nextseq_09085"	"day"	"day"	0.00187523905563978	0.224258154655648	0.458428320060822	"abundance"
"bac16SV4_L100_Nextseq_09658"	"day"	"day"	-0.0019072019280286	0.216479852206688	0.458428320060822	"abundance"
"bac16SV4_L100_Nextseq_10133"	"day"	"day"	-0.00183283718110522	0.228126118129898	0.458428320060822	"abundance"
"bac16SV4_L100_Nextseq_10512"	"day"	"day"	-0.0111336834477664	0.220003926761091	0.458428320060822	"abundance"
"bac16SV4_L100_Nextseq_10576"	"day"	"day"	0.00558252079682332	0.216086858458887	0.458428320060822	"abundance"
"bac16SV4_L100_Nextseq_11642"	"day"	"day"	0.00186063636138605	0.22781268953631	0.458428320060822	"abundance"
"bac16SV4_L100_Nextseq_12447"	"day"	"day"	0.0018606363613858	0.227812689536373	0.458428320060822	"abundance"
"bac16SV4_L100_Nextseq_12476"	"day"	"day"	0.00187523905607903	0.224258156916574	0.458428320060822	"abundance"
"bac16SV4_L100_Nextseq_12836"	"day"	"day"	0.0018606363613858	0.227812689536373	0.458428320060822	"abundance"
"bac16SV4_L100_Nextseq_12991"	"day"	"day"	0.00767548990533189	0.223537767013863	0.458428320060822	"abundance"
"bac16SV4_L100_Nextseq_14463"	"day"	"day"	-0.00189686509313486	0.218227794907463	0.458428320060822	"abundance"
"bac16SV4_L100_Nextseq_14581"	"read_depth"	"read_depth"	0.0018742414201156	0.224573054647803	0.458428320060822	"abundance"
"bac16SV4_L100_Nextseq_14914"	"day"	"day"	-0.00183283718114581	0.228126118124576	0.458428320060822	"abundance"
"bac16SV4_L100_Nextseq_00478"	"read_depth"	"read_depth"	-0.0103392311120803	0.228878712662448	0.459210623500531	"abundance"
"bac16SV4_L100_Nextseq_02879"	"day"	"day"	-0.00169844396415559	0.23294520685779	0.460786762954286	"abundance"
"bac16SV4_L100_Nextseq_02954"	"day"	"day"	-0.00169844396415293	0.232945206858156	0.460786762954286	"abundance"
"bac16SV4_L100_Nextseq_03520"	"day"	"day"	-0.00169844396407057	0.232945206874465	0.460786762954286	"abundance"
"bac16SV4_L100_Nextseq_04360"	"day"	"day"	0.00308841446304686	0.230960941848827	0.460786762954286	"abundance"
"bac16SV4_L100_Nextseq_04947"	"day"	"day"	-0.00169844396413893	0.23294520686091	0.460786762954286	"abundance"
"bac16SV4_L100_Nextseq_10210"	"day"	"day"	0.00848291593131998	0.230619335060348	0.460786762954286	"abundance"
"bac16SV4_L100_Nextseq_10637"	"read_depth"	"read_depth"	-0.0251091221572752	0.23052572448756	0.460786762954286	"abundance"
"bac16SV4_L100_Nextseq_11005"	"day"	"day"	-0.00169844396391354	0.232945206904896	0.460786762954286	"abundance"
"bac16SV4_L100_Nextseq_13722"	"day"	"day"	-0.00169844396432971	0.232945206823718	0.460786762954286	"abundance"
"bac16SV4_L100_Nextseq_05527"	"day"	"day"	-0.00183165806905903	0.235028942143996	0.46345800759752	"abundance"
"bac16SV4_L100_Nextseq_06406"	"read_depth"	"read_depth"	0.00289625949393802	0.234714883641604	0.46345800759752	"abundance"
"bac16SV4_L100_Nextseq_14522"	"read_depth"	"read_depth"	0.00183090816936735	0.235463496520435	0.463591681622788	"abundance"
"bac16SV4_L100_Nextseq_12990"	"day"	"day"	-0.00893298915903528	0.236196482593775	0.464311592532708	"abundance"
"bac16SV4_L100_Nextseq_00394"	"day"	"day"	-0.0259856755209574	0.237587741455185	0.464877562228102	"abundance"
"bac16SV4_L100_Nextseq_02961"	"read_depth"	"read_depth"	-0.0620813532701963	0.237585954507897	0.464877562228102	"abundance"
"bac16SV4_L100_Nextseq_03084"	"read_depth"	"read_depth"	-0.055395440504417	0.236992072994743	0.464877562228102	"abundance"
"bac16SV4_L100_Nextseq_00207"	"read_depth"	"read_depth"	0.068745337224641	0.237964348079711	0.464894800576128	"abundance"
"bac16SV4_L100_Nextseq_00443"	"day"	"day"	0.0040290616730453	0.240677365498278	0.469469428996641	"abundance"
"bac16SV4_L100_Nextseq_02779"	"day"	"day"	0.0160569199506058	0.241553837482629	0.470453082554765	"abundance"
"bac16SV4_L100_Nextseq_00555"	"read_depth"	"read_depth"	-0.0224516742856012	0.242377525049718	0.471331064096683	"abundance"
"bac16SV4_L100_Nextseq_00016"	"day"	"day"	0.0995746895009877	0.244404977944231	0.472366807525242	"abundance"
"bac16SV4_L100_Nextseq_00088"	"read_depth"	"read_depth"	0.0784336502194568	0.244122056206668	0.472366807525242	"abundance"
