"feature"	"metadata"	"effect_size"	"pval"	"qval"	"error"	"associations"
"bac16SV4_L100_Nextseq_01525"	"day"	-1.00372053305748	0.0662223576943605	0.606558406707766	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_01525"	"read_depth"	0.221462323715133	0.464453492748688	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_01602"	"day"	-0.574611374674695	0.00000236046409409499	0.000149181330746803	NA	"abundance"
"bac16SV4_L100_Nextseq_01602"	"read_depth"	-0.219667026935458	0.202905968403395	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_01609"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_01609"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_01639"	"day"	3.35580088366577	0.0000214626552023865	0.000875122457284404	NA	"abundance"
"bac16SV4_L100_Nextseq_01639"	"read_depth"	1.18799173572004	0.00158661971265803	0.0364634057599955	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_01643"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_01643"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_01742"	"day"	-0.358984117918403	0.405259045368023	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_01742"	"read_depth"	-0.317034301017308	0.763574919429935	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_01754"	"day"	-0.884492650146119	0.0150029633012073	0.217974087502598	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_01754"	"read_depth"	0.0648883807339221	0.716402147464238	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_01764"	"day"	-2.11918164780286	0.00647853960428245	0.109184987464174	NA	"abundance"
"bac16SV4_L100_Nextseq_01764"	"read_depth"	0.433344809427915	0.522418946070078	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_01775"	"day"	-0.62993760326914	0.00617614736701229	0.105495273944642	NA	"abundance"
"bac16SV4_L100_Nextseq_01775"	"read_depth"	-0.0841393093096914	0.662848309022418	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_01802"	"day"	-1.07368677242966	6.0364852185091e-10	0.0000000723902892852738	NA	"abundance"
"bac16SV4_L100_Nextseq_01802"	"read_depth"	-0.207426568043622	0.291527795055148	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_01807"	"day"	-0.559966529383775	0.517118103105847	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_01807"	"read_depth"	1.2755314167694	0.307017264516749	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_01848"	"day"	1.38387279086756	0.218196658190802	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_01848"	"read_depth"	-1.81175908021513	0.889065931097116	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_01879"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_01879"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_01924"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_01924"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_01980"	"day"	-0.633030293414508	0.000363431367167368	0.0102083832911012	NA	"abundance"
"bac16SV4_L100_Nextseq_01980"	"read_depth"	-0.249585071386192	0.0896194416490802	0.745256409502877	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_01998"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_01998"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02004"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02004"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02012"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02012"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02015"	"day"	-0.939715720075728	0.000283780315042705	0.00815223450486316	NA	"abundance"
"bac16SV4_L100_Nextseq_02015"	"read_depth"	0.10611760828736	0.547901226985517	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02043"	"day"	-0.532809715436038	0.000270420220219645	0.00794909670599143	NA	"abundance"
"bac16SV4_L100_Nextseq_02043"	"read_depth"	-0.233910483361665	0.150966491735631	0.963745684615339	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02075"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02075"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02095"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02095"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02148"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02148"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02159"	"day"	-1.56481515761713	0.68454933569378	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02159"	"read_depth"	-0.446615820013564	0.698353579869724	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02160"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02160"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02267"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02267"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02290"	"day"	-1.04457158186185	0.000110170258391271	0.0036646107001728	NA	"abundance"
"bac16SV4_L100_Nextseq_02290"	"read_depth"	-0.126773614901955	0.498923275320854	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02308"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02308"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02330"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02330"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02359"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02359"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02366"	"day"	-0.572396721506431	0.0929409575810105	0.753060066553829	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02366"	"read_depth"	1.08883801256095	0.0682499088714711	0.620632264845608	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02384"	"day"	-0.933289640030481	0.0000295831780215106	0.00116853553184967	NA	"abundance"
"bac16SV4_L100_Nextseq_02384"	"read_depth"	-0.248938789916152	0.242092987321976	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02424"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02424"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02444"	"day"	-0.930186474929469	0.00000817259748607711	0.000413206528896059	NA	"abundance"
"bac16SV4_L100_Nextseq_02444"	"read_depth"	-0.128602018292794	0.489839783482283	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02449"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02449"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02452"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02452"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02470"	"day"	-0.58560553997513	0.335754549484657	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02470"	"read_depth"	4.67432914583367	0.0168914657913749	0.227136305960616	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02490"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02490"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02564"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02564"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02570"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02570"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02579"	"day"	2.52713017304324	0.0761140400894484	0.677522159669456	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02579"	"read_depth"	-3.53474374602726	0.0240991480484032	0.284685262926932	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02592"	"day"	-1.71153235666315	0.292631716626392	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02592"	"read_depth"	2.48859933652724	0.507692856278263	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02605"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02605"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02612"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02612"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02626"	"day"	-0.571118810439064	0.109777212379476	0.82594283599796	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02626"	"read_depth"	-0.0779181901839865	0.917841550733412	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02652"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02652"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02654"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02654"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02656"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02656"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02665"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02665"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02671"	"day"	-0.4149199092052	0.00426199160519665	0.0787971924221402	NA	"abundance"
"bac16SV4_L100_Nextseq_02671"	"read_depth"	-0.754613105786282	0.00216366697714653	0.0463538145612409	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02677"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02677"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02690"	"day"	0.6389321021334	0.0891671568864651	0.745256409502877	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02690"	"read_depth"	-0.307419580852694	0.462568199770415	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02718"	"day"	-1.02985767756427	0.013143564495248	0.197779351452304	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02718"	"read_depth"	-0.31961855143309	0.235553778352023	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02757"	"day"	-0.641099590214643	0.00464133034289141	0.0838091650487821	NA	"abundance"
"bac16SV4_L100_Nextseq_02757"	"read_depth"	-0.0883606843348749	0.684532393974786	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02776"	"day"	-0.822055288598857	0.00000403653409015635	0.000231917231361711	NA	"abundance"
"bac16SV4_L100_Nextseq_02776"	"read_depth"	-0.084098490592258	0.612943334906243	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02779"	"day"	0.147722182599228	0.127944006787585	0.878919698801671	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02779"	"read_depth"	-1.17250897420394	0.00164528184587752	0.0364848465471786	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02780"	"day"	-1.3501228114554	0.000127734319407843	0.00403640449328783	NA	"abundance"
"bac16SV4_L100_Nextseq_02780"	"read_depth"	0.290798924686182	0.144932285543928	0.929920857500125	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02783"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02783"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02784"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02784"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02802"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02802"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02805"	"day"	-0.788548197222412	0.00224096526028567	0.0472096681500181	NA	"abundance"
"bac16SV4_L100_Nextseq_02805"	"read_depth"	-0.0304552760774117	0.884146114885476	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02826"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02826"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02828"	"day"	-0.296443905740987	0.506085074107136	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02828"	"read_depth"	0.227802946177445	0.572787000520964	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02831"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02831"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02858"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02858"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02863"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02863"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02872"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02872"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02879"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02879"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02888"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02888"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02898"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02898"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02940"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02940"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02954"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02954"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02961"	"day"	-1.2581790363576	0.00000941435059688276	0.000440731079794808	NA	"abundance"
"bac16SV4_L100_Nextseq_02961"	"read_depth"	-0.355359140315555	0.119588098329981	0.842434836793207	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02962"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02962"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02963"	"day"	0.523567023600443	0.735235341587582	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02963"	"read_depth"	0.238252953278289	0.745005123893872	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02964"	"day"	-0.369133290964968	0.2817461160024	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02964"	"read_depth"	0.350966290172278	0.351711926387506	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02981"	"day"	-0.43673569514117	0.086481260251039	0.728748753048756	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02981"	"read_depth"	-0.348589105454709	0.160995551209374	0.964447283074162	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02991"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02991"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02992"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_02992"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03035"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03035"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03041"	"day"	-0.747480926189525	0.0087958017812686	0.138973668144044	NA	"abundance"
"bac16SV4_L100_Nextseq_03041"	"read_depth"	1.42344349811202	0.00564576915888642	0.0991146141226726	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03058"	"day"	-0.215244647785393	0.40850898090694	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03058"	"read_depth"	0.658027866320034	0.159342494536333	0.964326214566384	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03069"	"day"	-1.17745678973416	1.87741185415024e-13	7.91016194548635e-11	NA	"abundance"
"bac16SV4_L100_Nextseq_03069"	"read_depth"	0.106748508430021	0.596768060033143	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03070"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03070"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03072"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03072"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03084"	"day"	-0.742975416820687	0.00800352347487955	0.131382515223997	NA	"abundance"
"bac16SV4_L100_Nextseq_03084"	"read_depth"	-0.125824366167562	0.616823613652061	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03090"	"day"	0.112512536137559	0.664821114324152	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03090"	"read_depth"	0.300144433453204	0.253771252732795	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03091"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03091"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03100"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03100"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03113"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03113"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03121"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03121"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03164"	"day"	-0.702651385662852	0.00125648022934368	0.0299658681111399	NA	"abundance"
"bac16SV4_L100_Nextseq_03164"	"read_depth"	0.000932489214262403	0.996012824957351	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03214"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03214"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03246"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03246"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03253"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03253"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03259"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03259"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03274"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03274"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03275"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03275"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03298"	"day"	2.06442573788226	0.389976144152029	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03298"	"read_depth"	-3.00606426510187	0.117501604095842	0.842434836793207	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03307"	"day"	-0.854935933356865	0.335294625006313	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03307"	"read_depth"	0.270497801790705	0.336747704081957	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03356"	"day"	-0.915314694288054	0.0153202120723412	0.219687272256704	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03356"	"read_depth"	0.25078177729658	0.232767069193625	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03364"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03364"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03365"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03365"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03366"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03366"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03376"	"day"	-5.3561034822732	0.715020613807927	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03376"	"read_depth"	-1.55607845855569	0.813132663213018	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03427"	"day"	-0.86256760670337	0.00104111744922731	0.0258033814867317	NA	"abundance"
"bac16SV4_L100_Nextseq_03427"	"read_depth"	0.134211891536797	0.45961165205459	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03429"	"day"	-0.375276372568247	0.15944950857941	0.964326214566384	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03429"	"read_depth"	-0.0534455484832094	0.823732540739694	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03430"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03430"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03444"	"day"	-0.395784739816134	0.0566739231972152	0.553318604762954	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03444"	"read_depth"	-0.372828530980383	0.32298827140976	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03457"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03457"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03470"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03470"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03492"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03492"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03500"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03500"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03520"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03520"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03521"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03521"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03523"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03523"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03569"	"day"	-0.773013777756611	0.0508738821544246	0.506335331048762	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03569"	"read_depth"	-0.108845885685486	0.739310452855344	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03596"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03596"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03610"	"day"	-0.284306280295481	0.481944505645292	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03610"	"read_depth"	0.228599679004911	0.577509153100488	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03625"	"day"	-0.581437689339593	0.0184203639775544	0.237585102730906	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03625"	"read_depth"	-0.0965717657904304	0.542236944110883	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03642"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03642"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03647"	"day"	-0.718140256751123	0.0172750449321788	0.228852613465097	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03647"	"read_depth"	-0.119531452456979	0.545072490093677	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03700"	"day"	-0.0860180879931331	0.549237538198908	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03700"	"read_depth"	-0.19396823655083	0.303224334807739	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03724"	"day"	-1.30028541841791	0.945662442364507	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03724"	"read_depth"	-0.327765512805528	0.271260676144343	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03778"	"day"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03778"	"read_depth"	NA	1	1	"sensitivity failed"	"abundance"
"bac16SV4_L100_Nextseq_03779"	"day"	-0.0554302049021199	0.856316461419663	1	"sensitivity failed"	"abundance"
