"feature"	"metadata"	"effect_size"	"pval"	"qval"	"associations"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Clostridiales.vadinBB60.group.__"	"Day"	-0.0321349172545435	0.681049327790452	0.790481610956123	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Clostridiales.vadinBB60.group.__"	"DietKeto"	0.0884912377656871	0.767027608020925	0.793860612692281	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Clostridiales.vadinBB60.group.D_5__uncultured.bacterium"	"Day"	-0.88414937735497	0.250467118382337	0.790481610956123	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Clostridiales.vadinBB60.group.D_5__uncultured.bacterium"	"DietKeto"	-3.73591107489322	0.193353980045343	0.790481610956123	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Clostridiales.vadinBB60.group.D_5__uncultured.Clostridia.bacterium"	"Day"	0.18738616078655	0.609815826179799	0.790481610956123	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Clostridiales.vadinBB60.group.D_5__uncultured.Clostridia.bacterium"	"DietKeto"	0.82909979125418	0.674988137736695	0.790481610956123	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Clostridiales.vadinBB60.group.D_5__uncultured.Clostridiales.bacterium"	"Day"	0.0073138703675394	0.670644077029657	0.790481610956123	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Clostridiales.vadinBB60.group.D_5__uncultured.Clostridiales.bacterium"	"DietKeto"	-0.752384063362388	0.703018676239672	0.790481610956123	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Eubacteriaceae.D_5__Anaerofustis"	"Day"	-0.395906871596574	0.501950614087019	0.790481610956123	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Eubacteriaceae.D_5__Anaerofustis"	"DietKeto"	-2.9292967276066	0.391341916782755	0.790481610956123	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Family.XIII.D_5__.Eubacterium..brachy.group"	"Day"	-0.296539628442174	0.524737858948963	0.790481610956123	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Family.XIII.D_5__.Eubacterium..brachy.group"	"DietKeto"	0.114487123541395	0.75506972754374	0.790686224125992	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Family.XIII.D_5__.Eubacterium..nodatum.group"	"Day"	-0.965248654694417	0.261656077110677	0.790481610956123	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Family.XIII.D_5__.Eubacterium..nodatum.group"	"DietKeto"	-0.0605709163483013	0.751313603206044	0.790481610956123	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Family.XIII.D_5__Anaerovorax"	"Day"	0.611504993387603	0.414109813626203	0.790481610956123	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Family.XIII.D_5__Anaerovorax"	"DietKeto"	-0.213785979376221	0.732506191113676	0.790481610956123	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Family.XIII.D_5__Family.XIII.AD3011.group"	"Day"	-0.307768878588974	0.547258850422599	0.790481610956123	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Family.XIII.D_5__Family.XIII.AD3011.group"	"DietKeto"	0.500507812704885	0.716870294019225	0.790481610956123	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Family.XIII.D_5__Family.XIII.UCG.001"	"Day"	-0.416216449949722	0.479216851327575	0.790481610956123	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Family.XIII.D_5__Family.XIII.UCG.001"	"DietKeto"	0.175633654805985	0.800995544662363	0.808806872997582	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.__"	"Day"	-0.0908647939834723	0.54266347411529	0.790481610956123	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.__"	"DietKeto"	1.58401380704048	0.305475311361232	0.790481610956123	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.D_5__.Eubacterium..ventriosum.group"	"Day"	-0.746234989422064	0.369869276740203	0.790481610956123	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.D_5__.Eubacterium..ventriosum.group"	"DietKeto"	0.311245822275223	0.72877578286452	0.790481610956123	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.D_5__.Eubacterium..xylanophilum.group"	"Day"	-1.34345301432101	0.111137846657184	0.7548566152821	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.D_5__.Eubacterium..xylanophilum.group"	"DietKeto"	1.09793498957196	0.650492592715508	0.790481610956123	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.D_5__.Ruminococcus..torques.group"	"Day"	0.527565646956424	0.45324848165789	0.790481610956123	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.D_5__.Ruminococcus..torques.group"	"DietKeto"	-0.363750833050582	0.687030721088006	0.790481610956123	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.D_5__A2"	"Day"	0.539690818350017	0.316615240122635	0.790481610956123	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.D_5__A2"	"DietKeto"	-3.31270697400712	0.0654190043453473	0.558577652487196	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.D_5__Acetatifactor"	"Day"	0.351736687006448	0.544359410416431	0.790481610956123	"abundance"
