"feature"	"metadata"	"value"	"coef"	"pval_individual"	"error"	"qval_individual"	"pval_joint"	"qval_joint"	"association"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Family.XIII.D_5__.Eubacterium..brachy.group"	"Diet"	"Keto"	0.6131913131432	0.326641297149224	NA	0.623246612951393	0.54658805729512	0.775285029623822	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Family.XIII.D_5__Family.XIII.AD3011.group"	"Diet"	"Keto"	-0.683454645635083	0.546857391753237	NA	0.880914011753349	0.546857391753237	0.775285029623822	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.D_5__Lachnospiraceae.UCG.004"	"Diet"	"Keto"	-0.538569900850534	0.553254015457081	NA	0.880914011753349	0.553254015457081	0.775285029623822	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.D_5__Lachnospiraceae.UCG.006"	"Diet"	"Keto"	-0.6407519552704	0.331999267335636	NA	0.626271345201314	0.553775021159873	0.775285029623822	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.D_5__Acetitomaculum"	"Diet"	"Keto"	0.395393349813886	0.718120021025422	NA	0.99999999989367	0.56901756222466	0.791348927597209	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Family.XIII.D_5__Anaerovorax"	"Diet"	"Keto"	-0.777226049054549	0.360572179570382	NA	0.665055353429816	0.591132062460628	0.811357732789098	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Bacilli.D_3__Lactobacillales.D_4__Streptococcaceae.D_5__Streptococcus"	"Day"	"Day"	0.217932197354479	0.596778250691573	NA	0.917270274211122	0.596778250691573	0.813788523670327	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__DTU014.D_4__uncultured.bacterium.D_5__uncultured.bacterium"	"Diet"	"Keto"	-0.974731334326377	0.612231029394018	NA	0.932388540178046	0.612231029394018	0.82947429788867	"prevalence"
"D_0__Bacteria.D_1__Tenericutes.D_2__Mollicutes.D_3__Mollicutes.RF39.D_4__gut.metagenome.D_5__gut.metagenome"	"Day"	"Day"	-0.230172527412264	0.661729025061791	NA	0.989612776218534	0.661729025061791	0.890789072198565	"prevalence"
"D_0__Bacteria.D_1__Tenericutes.D_2__Mollicutes.D_3__Mollicutes.RF39.D_4__uncultured.Lachnospiraceae.bacterium.D_5__uncultured.Lachnospiraceae.bacterium"	"Day"	"Day"	0.367123270157239	0.430140015130552	NA	0.764086063887672	0.675259597644593	0.903213474556462	"prevalence"
"D_0__Bacteria.D_1__Proteobacteria.D_2__Deltaproteobacteria.D_3__Desulfovibrionales.D_4__Desulfovibrionaceae.D_5__uncultured"	"Diet"	"Keto"	-21.4939528222054	0.98800591107607	NA	0.99999999989367	0.713287291195115	0.948040070575786	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.D_5__Lachnospiraceae.UCG.004"	"Day"	"Day"	-0.15682073738629	0.728864523319704	NA	0.99999999989367	0.728864523319704	0.950692856503962	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.D_5__Lachnospiraceae.UCG.010"	"Diet"	"Keto"	-0.604199616730901	0.478388001972116	NA	0.810330697218074	0.727920923513359	0.950692856503962	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Ruminococcaceae.D_5__UBA1819"	"Diet"	"Keto"	0.616996964550317	0.471003286381467	NA	0.80604686123014	0.720162476980792	0.950692856503962	"prevalence"
"D_0__Bacteria.D_1__Bacteroidetes.D_2__Bacteroidia.D_3__Bacteroidales.D_4__Muribaculaceae.D_5__Gram.negative.bacterium.cTPY.13"	"Diet"	"Keto"	-14.9782532345449	0.947196981581243	NA	0.99999999989367	0.757489061083265	0.981930264367195	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Ruminococcaceae.D_5__Ruminococcaceae.UCG.010"	"Diet"	"Keto"	1.02195313234348	0.518161224863423	NA	0.860147633273282	0.767831394774883	0.989230631305064	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Clostridiales.vadinBB60.group.D_5__uncultured.Clostridiales.bacterium"	"Diet"	"Keto"	0.406529012849115	0.77822208694267	NA	0.99999999989367	0.77822208694267	0.996503891816833	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Clostridiales.vadinBB60.group.__"	"Diet"	"Keto"	-0.77467708050317	0.535907516385442	NA	0.880798492277063	0.784618166652471	0.998604939375872	"prevalence"
"D_0__Bacteria.D_1__Actinobacteria.D_2__Coriobacteriia.D_3__Coriobacteriales.D_4__Eggerthellaceae.D_5__Gordonibacter"	"Day"	"Day"	-12.8641100422083	0.951595594230851	NA	0.99999999989367	0.951595594230851	1	"prevalence"
"D_0__Bacteria.D_1__Bacteroidetes.D_2__Bacteroidia.D_3__Bacteroidales.D_4__Muribaculaceae.__"	"Diet"	"Keto"	0.0267277192331245	0.985544156772764	NA	0.99999999989367	0.99979102859659	1	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Bacilli.D_3__Lactobacillales.D_4__Streptococcaceae.D_5__Lactococcus"	"Day"	"Day"	73.6573589419592	0.99999408074942	NA	0.99999999989367	0.999999999964962	1	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Christensenellaceae.__"	"Diet"	"Keto"	-17.4449678271646	0.977980338891717	NA	0.99999999989367	0.977980338891717	1	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Christensenellaceae.D_5__Christensenellaceae.R.7.group"	"Diet"	"Keto"	-24.5209255263102	0.977783965076916	NA	0.99999999989367	0.873604192266978	1	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Clostridiaceae.1.D_5__Clostridium.sensu.stricto.1"	"Day"	"Day"	-11.5739771878706	0.948092207506357	NA	0.99999999989367	0.948092207506357	1	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Clostridiales.vadinBB60.group.D_5__uncultured.Clostridiales.bacterium"	"Day"	"Day"	-9.04922331612723	0.876262677879817	NA	0.99999999989367	0.876262677879817	1	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Family.XIII.D_5__Anaerovorax"	"Day"	"Day"	0.0641461826918867	0.87647220909781	NA	0.99999999989367	0.984740884874825	1	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Family.XIII.D_5__Family.XIII.UCG.001"	"Diet"	"Keto"	-0.349570229190139	0.578410113802296	NA	0.897346531693281	0.822261967855807	1	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.D_5__Butyrivibrio"	"Day"	"Day"	-0.135172522664708	0.830737346313324	NA	0.99999999989367	0.830737346313324	1	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.D_5__Butyrivibrio"	"Diet"	"Keto"	13.7174618597711	0.969658187523314	NA	0.99999999989367	0.969658187523314	1	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.D_5__Dorea"	"Day"	"Day"	-0.170913194851748	0.619292497523381	NA	0.934568678080738	0.855061797558015	1	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.D_5__Roseburia"	"Day"	"Day"	-11.1442763541657	0.880546893060853	NA	0.99999999989367	0.985730955242585	1	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.D_5__Roseburia"	"Diet"	"Keto"	-0.128276949056399	0.934087506853179	NA	0.99999999989367	0.904792730544602	1	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Peptococcaceae.D_5__uncultured"	"Day"	"Day"	9.22426988261345	0.951336023221573	NA	0.99999999989367	0.997631817364109	1	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Peptococcaceae.D_5__uncultured"	"Diet"	"Keto"	-10.1981561873946	0.955706626628515	NA	0.99999999989367	0.998038097075374	1	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Ruminococcaceae.D_5__Candidatus.Soleaferrea"	"Day"	"Day"	0.0543918605795155	0.873041828164677	NA	0.99999999989367	0.983881622604233	1	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Ruminococcaceae.D_5__GCA.900066225"	"Diet"	"Keto"	-0.0870996044946694	0.896706736067987	NA	0.99999999989367	0.989330501626272	1	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Ruminococcaceae.D_5__Intestinimonas"	"Diet"	"Keto"	-0.182348802959878	0.815215237015278	NA	0.99999999989367	0.96585459136868	1	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Ruminococcaceae.D_5__Negativibacillus"	"Diet"	"Keto"	0.33511085541824	0.707785664010414	NA	0.99999999989367	0.914610781842165	1	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Ruminococcaceae.D_5__Papillibacter"	"Diet"	"Keto"	-0.208760007540104	0.813846809376742	NA	0.99999999989367	0.813846809376742	1	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Ruminococcaceae.D_5__Ruminiclostridium.5"	"Day"	"Day"	11.0024700953288	0.973549201129334	NA	0.99999999989367	0.999300355239104	1	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Ruminococcaceae.D_5__Ruminococcaceae.UCG.009"	"Diet"	"Keto"	0.587243857832199	0.544695561396741	NA	0.880914011753349	0.792697868188171	1	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Ruminococcaceae.D_5__Ruminococcaceae.UCG.013"	"Diet"	"Keto"	-0.222803405074025	0.792442011270463	NA	0.99999999989367	0.95691968131455	1	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__DTU014.D_4__uncultured.bacterium.D_5__uncultured.bacterium"	"Day"	"Day"	-0.167241735571802	0.8217556421191	NA	0.99999999989367	0.8217556421191	1	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Erysipelotrichia.D_3__Erysipelotrichales.D_4__Erysipelotrichaceae.D_5__uncultured.bacterium"	"Day"	"Day"	-12.7269691740559	0.939162664388584	NA	0.99999999989367	0.939162664388584	1	"prevalence"
"D_0__Bacteria.D_1__Tenericutes.D_2__Mollicutes.D_3__Mollicutes.RF39.D_4__gut.metagenome.D_5__gut.metagenome"	"Diet"	"Keto"	-13.3407300184404	0.962534554802916	NA	0.99999999989367	0.962534554802916	1	"prevalence"
"D_0__Bacteria.D_1__Tenericutes.D_2__Mollicutes.D_3__Mollicutes.RF39.D_4__uncultured.Firmicutes.bacterium.D_5__uncultured.Firmicutes.bacterium"	"Diet"	"Keto"	-11.5072628018335	0.949611176358725	NA	0.99999999989367	0.949611176358725	1	"prevalence"
"D_0__Bacteria.D_1__Tenericutes.D_2__Mollicutes.D_3__Mollicutes.RF39.D_4__uncultured.Lachnospiraceae.bacterium.D_5__uncultured.Lachnospiraceae.bacterium"	"Diet"	"Keto"	-0.632279432992798	0.557204645988564	NA	0.880914011753349	0.803932274465887	1	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Erysipelotrichia.D_3__Erysipelotrichales.D_4__Erysipelotrichaceae.D_5__Faecalibaculum"	"Day"	"Day"	NA	NA	"All logistic values are the same"	NA	3.08889541488727e-16	1.29733607425265e-14	"prevalence"
"D_0__Bacteria.D_1__Actinobacteria.D_2__Coriobacteriia.D_3__Coriobacteriales.D_4__Eggerthellaceae.D_5__Enterorhabdus"	"Diet"	"Keto"	NA	NA	"All logistic values are the same"	NA	1.18112573389659e-09	3.54337720168976e-08	"prevalence"
"D_0__Bacteria.D_1__Bacteroidetes.D_2__Bacteroidia.D_3__Bacteroidales.D_4__Bacteroidaceae.D_5__Bacteroides"	"Day"	"Day"	NA	NA	"All logistic values are the same"	NA	2.39430726952886e-07	5.56986547854612e-06	"prevalence"
"D_0__Bacteria.D_1__Bacteroidetes.D_2__Bacteroidia.D_3__Bacteroidales.D_4__Marinifilaceae.D_5__Butyricimonas"	"Day"	"Day"	NA	NA	"All logistic values are the same"	NA	1.92864218851463e-06	3.68195326898248e-05	"prevalence"
"D_0__Bacteria.D_1__Verrucomicrobia.D_2__Verrucomicrobiae.D_3__Verrucomicrobiales.D_4__Akkermansiaceae.D_5__Akkermansia"	"Day"	"Day"	NA	NA	"All logistic values are the same"	NA	3.8627635742264e-06	6.7598362548962e-05	"prevalence"
"D_0__Bacteria.D_1__Actinobacteria.D_2__Coriobacteriia.D_3__Coriobacteriales.D_4__Eggerthellaceae.D_5__Enterorhabdus"	"Day"	"Day"	NA	NA	"All logistic values are the same"	NA	6.43613258891026e-06	0.000103968295667012	"prevalence"
"D_0__Bacteria.D_1__Tenericutes.D_2__Mollicutes.D_3__Mollicutes.RF39.__.__"	"Day"	"Day"	-0.522064360638038	0.38564734250263	"Prevalence association possibly induced 
by stronger abundance association"	0.703488558850952	4.31841047180735e-05	0.000566791374424715	"prevalence"
"D_0__Bacteria.D_1__Bacteroidetes.D_2__Bacteroidia.D_3__Bacteroidales.D_4__Muribaculaceae.D_5__uncultured.Bacteroidales.bacterium"	"Day"	"Day"	NA	NA	"All logistic values are the same"	NA	7.27775641800053e-05	0.000855559333055823	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Clostridiaceae.1.D_5__Candidatus.Arthromitus"	"Day"	"Day"	-0.989927918432701	0.06254325139719	"Prevalence association possibly induced 
by stronger abundance association"	0.254163822735048	7.33336571190706e-05	0.000855559333055823	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.D_5__GCA.900066575"	"Diet"	"Keto"	-0.962619904781857	0.434146348271782	"Prevalence association possibly induced 
by stronger abundance association"	0.764086063887672	0.00042776479950601	0.00449153039481311	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.D_5__Acetatifactor"	"Diet"	"Keto"	0.205775254718983	0.793817351065515	"Prevalence association possibly induced 
by stronger abundance association"	0.99999999989367	0.000689829672287886	0.00689829672287886	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Ruminococcaceae.D_5__Ruminococcaceae.UCG.014"	"Diet"	"Keto"	NA	NA	"All logistic values are the same"	NA	0.00126037986855681	0.0115078161911709	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.D_5__Tyzzerella.3"	"Day"	"Day"	-0.888311480632364	0.0251413831396914	"Prevalence association possibly induced 
by stronger abundance association"	0.147805518161951	0.00142431246297969	0.0124627340510723	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.D_5__Lachnospiraceae.NK4A136.group"	"Diet"	"Keto"	NA	NA	"All logistic values are the same"	NA	0.0033902733861065	0.0254270503957987	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Peptococcaceae.D_5__Peptococcus"	"Diet"	"Keto"	1.00855000123364	0.273424578641528	"Prevalence association possibly induced 
by stronger abundance association"	0.583149941765093	0.00527280583839962	0.0325673301783506	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.D_5__Lachnospiraceae.UCG.001"	"Day"	"Day"	-1.52979399101404	0.00419878500274206	"Prevalence association possibly induced 
by stronger abundance association"	0.0536152546503986	0.00630127998196146	0.0339299691336386	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Ruminococcaceae.D_5__Ruminiclostridium.9"	"Diet"	"Keto"	NA	NA	"All logistic values are the same"	NA	0.00589763572585517	0.0339299691336386	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Erysipelotrichia.D_3__Erysipelotrichales.D_4__Erysipelotrichaceae.D_5__Erysipelatoclostridium"	"Diet"	"Keto"	NA	NA	"All logistic values are the same"	NA	0.00684842400471282	0.0359542260247423	"prevalence"
"D_0__Bacteria.D_1__Bacteroidetes.D_2__Bacteroidia.D_3__Bacteroidales.D_4__Rikenellaceae.D_5__Alistipes"	"Day"	"Day"	NA	NA	"All logistic values are the same"	NA	0.0107548537668591	0.0525237044428002	"prevalence"
"D_0__Bacteria.D_1__Bacteroidetes.D_2__Bacteroidia.D_3__Bacteroidales.D_4__Marinifilaceae.D_5__Butyricimonas"	"Diet"	"Keto"	NA	NA	"All logistic values are the same"	NA	0.0131440338092032	0.0587286617006953	"prevalence"
"D_0__Bacteria.D_1__Bacteroidetes.D_2__Bacteroidia.D_3__Bacteroidales.D_4__Muribaculaceae.D_5__uncultured.Bacteroidales.bacterium"	"Diet"	"Keto"	NA	NA	"All logistic values are the same"	NA	0.0165445204848239	0.0694869860362605	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.D_5__.Eubacterium..xylanophilum.group"	"Day"	"Day"	-0.996553896998873	0.0542513657835957	"Prevalence association possibly induced 
by stronger abundance association"	0.236992808423076	0.0164254677905184	0.0694869860362605	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Erysipelotrichia.D_3__Erysipelotrichales.D_4__Erysipelotrichaceae.D_5__Turicibacter"	"Day"	"Day"	-0.0303742691602179	0.948776106701785	"Prevalence association possibly induced 
by stronger abundance association"	0.99999999989367	0.0238380992420802	0.0902150386999887	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Ruminococcaceae.D_5__Ruminiclostridium"	"Day"	"Day"	NA	NA	"All logistic values are the same"	NA	0.0252868365751935	0.0915557875998385	"prevalence"
"D_0__Bacteria.D_1__Deferribacteres.D_2__Deferribacteres.D_3__Deferribacterales.D_4__Deferribacteraceae.D_5__Mucispirillum"	"Diet"	"Keto"	NA	NA	"All logistic values are the same"	NA	0.0290812885167293	0.101784509808552	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.D_5__A2"	"Day"	"Day"	NA	NA	"All logistic values are the same"	NA	0.0313142543252653	0.107803170627962	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Ruminococcaceae.D_5__Ruminococcaceae.UCG.014"	"Day"	"Day"	NA	NA	"All logistic values are the same"	NA	0.0344852594790861	0.113154757665751	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.D_5__Lachnoclostridium"	"Day"	"Day"	-27.8469174641028	0.99975859984629	"A large coefficient (>15 in absolute value) or small p-value 
                (< 10^-10) was obtained from a feature present in >95% of 
                samples. Check this is intended."	0.99999999989367	0.0385302736624158	0.121785279312204	"prevalence"
"D_0__Bacteria.D_1__Verrucomicrobia.D_2__Verrucomicrobiae.D_3__Verrucomicrobiales.D_4__Akkermansiaceae.D_5__Akkermansia"	"Diet"	"Keto"	NA	NA	"All logistic values are the same"	NA	0.0423747370101668	0.125333729185	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Ruminococcaceae.D_5__Ruminococcaceae.UCG.009"	"Day"	"Day"	-0.134884823415312	0.785209232002637	"Prevalence association possibly induced 
by stronger abundance association"	0.99999999989367	0.0539165280065503	0.150966278418341	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.__"	"Diet"	"Keto"	NA	NA	"All logistic values are the same"	NA	0.0562366103090185	0.15337257357005	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.D_5__Lachnospiraceae.UCG.006"	"Day"	"Day"	-0.842354778755074	0.0166417386199056	"Prevalence association possibly induced 
by stronger abundance association"	0.128436224763327	0.0690226215206693	0.178033876619572	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Ruminococcaceae.D_5__Anaerotruncus"	"Day"	"Day"	-0.18793948706701	0.668032682045815	"Prevalence association possibly induced 
by stronger abundance association"	0.99011986803219	0.068897827364229	0.178033876619572	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Ruminococcaceae.D_5__Ruminococcus.1"	"Diet"	"Keto"	NA	NA	"(maxstephalfit) PIRLS step-halvings failed to reduce deviance in pwrssUpdate"	NA	0.0802538455189162	0.198274206576146	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.D_5__uncultured"	"Diet"	"Keto"	NA	NA	"All logistic values are the same"	NA	0.0997590546787007	0.230213203104694	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.D_5__Lachnospiraceae.NK4A136.group"	"Day"	"Day"	NA	NA	"All logistic values are the same"	NA	0.113691396113808	0.25672250735376	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Ruminococcaceae.D_5__Ruminiclostridium.9"	"Day"	"Day"	NA	NA	"All logistic values are the same"	NA	0.127856679547215	0.279686486509533	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Bacilli.D_3__Lactobacillales.D_4__Lactobacillaceae.D_5__Lactobacillus"	"Diet"	"Keto"	NA	NA	"All logistic values are the same"	NA	0.169547300139496	0.339094600278992	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Erysipelotrichia.D_3__Erysipelotrichales.D_4__Erysipelotrichaceae.D_5__Erysipelatoclostridium"	"Day"	"Day"	NA	NA	"All logistic values are the same"	NA	0.209687487157234	0.400406935676694	"prevalence"
"D_0__Bacteria.D_1__Bacteroidetes.D_2__Bacteroidia.D_3__Bacteroidales.D_4__Rikenellaceae.D_5__Alistipes"	"Diet"	"Keto"	NA	NA	"All logistic values are the same"	NA	0.220526192129359	0.413486610242547	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.D_5__Lachnospiraceae.FCS020.group"	"Day"	"Day"	-0.803086831328964	0.0723125872334198	"Prevalence association possibly induced 
by stronger abundance association"	0.260954119146689	0.240146658339757	0.427379646197872	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Ruminococcaceae.D_5__Ruminiclostridium"	"Diet"	"Keto"	NA	NA	"All logistic values are the same"	NA	0.261594800173006	0.461637882658247	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Ruminococcaceae.D_5__Oscillibacter"	"Diet"	"Keto"	NA	NA	"All logistic values are the same"	NA	0.34127985793764	0.555571861758949	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.D_5__A2"	"Diet"	"Keto"	NA	NA	"All logistic values are the same"	NA	0.443636138306776	0.685026390032522	"prevalence"
"D_0__Bacteria.D_1__Deferribacteres.D_2__Deferribacteres.D_3__Deferribacterales.D_4__Deferribacteraceae.D_5__Mucispirillum"	"Day"	"Day"	NA	NA	"All logistic values are the same"	NA	0.449938335198223	0.689686499208954	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Ruminococcaceae.__"	"Diet"	"Keto"	NA	NA	"All logistic values are the same"	NA	0.45377242993001	0.690523262936971	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.D_5__Blautia"	"Diet"	"Keto"	NA	NA	"All logistic values are the same"	NA	0.585850606892594	0.80939886478582	"prevalence"
"D_0__Bacteria.D_1__Bacteroidetes.D_2__Bacteroidia.D_3__Bacteroidales.D_4__Bacteroidaceae.D_5__Bacteroides"	"Diet"	"Keto"	NA	NA	"All logistic values are the same"	NA	1	1	"prevalence"
"D_0__Bacteria.D_1__Bacteroidetes.D_2__Bacteroidia.D_3__Bacteroidales.D_4__Muribaculaceae.D_5__uncultured.bacterium"	"Day"	"Day"	NA	NA	"All logistic values are the same"	NA	1	1	"prevalence"
"D_0__Bacteria.D_1__Bacteroidetes.D_2__Bacteroidia.D_3__Bacteroidales.D_4__Muribaculaceae.D_5__uncultured.bacterium"	"Diet"	"Keto"	NA	NA	"All logistic values are the same"	NA	1	1	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Bacilli.D_3__Lactobacillales.D_4__Lactobacillaceae.D_5__Lactobacillus"	"Day"	"Day"	NA	NA	"All logistic values are the same"	NA	1	1	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Family.XIII.D_5__.Eubacterium..brachy.group"	"Day"	"Day"	-0.492067378341833	0.125323922542412	"Prevalence association possibly induced 
by stronger abundance association"	0.341680856469407	1	1	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Family.XIII.D_5__Family.XIII.UCG.001"	"Day"	"Day"	-0.566686343923061	0.0807325889908038	"Prevalence association possibly induced 
by stronger abundance association"	0.268032195449469	1	1	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.__"	"Day"	"Day"	NA	NA	"All logistic values are the same"	NA	1	1	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.D_5__Acetatifactor"	"Day"	"Day"	0.262927725778723	0.504977906234022	"Prevalence association possibly induced 
by stronger abundance association"	0.846730630655027	1	1	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.D_5__Blautia"	"Day"	"Day"	NA	NA	"All logistic values are the same"	NA	1	1	"prevalence"
